utterance_id,category,raw_utt_label,binary_label,is_partial_spoof
2196_174172_000004_000012_p,partial_clean,1,1,1
2196_174172_000005_000018_p,partial_clean,1,1,1
2196_174172_000006_000015_p,partial_clean,1,1,1
2196_174172_000006_000017_p,partial_clean,1,1,1
2196_174172_000006_000024_p,partial_clean,1,1,1
2196_174172_000006_000025_p,partial_clean,1,1,1
2196_174172_000009_000000_p,partial_clean,1,1,1
2416_152137_000007_000000_p,partial_clean,1,1,1
2416_152137_000008_000001_p,partial_clean,1,1,1
2416_152137_000008_000003_p,partial_clean,1,1,1
2416_152137_000009_000000_p,partial_clean,1,1,1
2416_152137_000010_000004_p,partial_clean,1,1,1
2416_152137_000011_000000_p,partial_clean,1,1,1
2416_152137_000012_000000_p,partial_clean,1,1,1
2416_152137_000012_000002_p,partial_clean,1,1,1
2416_152137_000012_000004_p,partial_clean,1,1,1
2416_152137_000012_000005_p,partial_clean,1,1,1
2416_152137_000012_000006_p,partial_clean,1,1,1
2416_152137_000012_000008_p,partial_clean,1,1,1
2416_152137_000012_000009_p,partial_clean,1,1,1
2416_152137_000013_000000_p,partial_clean,1,1,1
2416_152137_000013_000003_p,partial_clean,1,1,1
2416_152137_000013_000004_p,partial_clean,1,1,1
2416_152137_000013_000005_p,partial_clean,1,1,1
2416_152137_000014_000000_p,partial_clean,1,1,1
2416_152137_000014_000002_p,partial_clean,1,1,1
2416_152137_000014_000003_p,partial_clean,1,1,1
2416_152137_000016_000000_p,partial_clean,1,1,1
2416_152137_000016_000002_p,partial_clean,1,1,1
2416_152137_000017_000003_p,partial_clean,1,1,1
2416_152137_000017_000004_p,partial_clean,1,1,1
2416_152137_000018_000001_p,partial_clean,1,1,1
2416_152137_000019_000002_p,partial_clean,1,1,1
2416_152137_000019_000006_p,partial_clean,1,1,1
2416_152137_000019_000008_p,partial_clean,1,1,1
2416_152137_000020_000000_p,partial_clean,1,1,1
2416_152137_000021_000002_p,partial_clean,1,1,1
2416_152137_000021_000004_p,partial_clean,1,1,1
2416_152137_000022_000001_p,partial_clean,1,1,1
2416_152137_000023_000002_p,partial_clean,1,1,1
2416_152137_000024_000001_p,partial_clean,1,1,1
2416_152137_000026_000002_p,partial_clean,1,1,1
2416_152137_000026_000005_p,partial_clean,1,1,1
2416_152137_000027_000001_p,partial_clean,1,1,1
2416_152137_000027_000002_p,partial_clean,1,1,1
2416_152137_000028_000002_p,partial_clean,1,1,1
2416_152137_000029_000000_p,partial_clean,1,1,1
2416_152137_000029_000001_p,partial_clean,1,1,1
2416_152137_000029_000004_p,partial_clean,1,1,1
2416_152137_000029_000006_p,partial_clean,1,1,1
2416_152137_000030_000001_p,partial_clean,1,1,1
2416_152137_000031_000002_p,partial_clean,1,1,1
2416_152137_000031_000003_p,partial_clean,1,1,1
2416_152137_000032_000001_p,partial_clean,1,1,1
2416_152137_000032_000002_p,partial_clean,1,1,1
2416_152137_000032_000003_p,partial_clean,1,1,1
2416_152137_000033_000000_p,partial_clean,1,1,1
2416_152137_000033_000001_p,partial_clean,1,1,1
2416_152137_000033_000005_p,partial_clean,1,1,1
2416_152137_000034_000000_p,partial_clean,1,1,1
2416_152137_000034_000001_p,partial_clean,1,1,1
2416_152137_000034_000002_p,partial_clean,1,1,1
2416_152137_000034_000003_p,partial_clean,1,1,1
2416_152137_000040_000000_p,partial_clean,1,1,1
2416_152137_000045_000002_p,partial_clean,1,1,1
2416_152137_000048_000002_p,partial_clean,1,1,1
2416_152137_000049_000000_p,partial_clean,1,1,1
2416_152137_000052_000002_p,partial_clean,1,1,1
2416_152137_000052_000003_p,partial_clean,1,1,1
2416_152137_000052_000004_p,partial_clean,1,1,1
2416_152137_000052_000005_p,partial_clean,1,1,1
2416_152137_000052_000006_p,partial_clean,1,1,1
2416_152137_000052_000007_p,partial_clean,1,1,1
2416_152137_000053_000002_p,partial_clean,1,1,1
2416_152137_000053_000003_p,partial_clean,1,1,1
2416_152137_000053_000005_p,partial_clean,1,1,1
2416_152137_000053_000007_p,partial_clean,1,1,1
2416_152137_000053_000008_p,partial_clean,1,1,1
2416_152139_000002_000000_p,partial_clean,1,1,1
2416_152139_000003_000001_p,partial_clean,1,1,1
2416_152139_000004_000000_p,partial_clean,1,1,1
2416_152139_000005_000000_p,partial_clean,1,1,1
2416_152139_000006_000000_p,partial_clean,1,1,1
2416_152139_000009_000000_p,partial_clean,1,1,1
2416_152139_000010_000002_p,partial_clean,1,1,1
2416_152139_000011_000000_p,partial_clean,1,1,1
2416_152139_000012_000001_p,partial_clean,1,1,1
2416_152139_000013_000000_p,partial_clean,1,1,1
2416_152139_000013_000001_p,partial_clean,1,1,1
2416_152139_000014_000000_p,partial_clean,1,1,1
2416_152139_000015_000000_p,partial_clean,1,1,1
2416_152139_000016_000000_p,partial_clean,1,1,1
2416_152139_000018_000000_p,partial_clean,1,1,1
2416_152139_000020_000000_p,partial_clean,1,1,1
2416_152139_000020_000002_p,partial_clean,1,1,1
2416_152139_000023_000003_p,partial_clean,1,1,1
2416_152139_000025_000002_p,partial_clean,1,1,1
2416_152139_000025_000003_p,partial_clean,1,1,1
2416_152139_000028_000000_p,partial_clean,1,1,1
2416_152139_000028_000002_p,partial_clean,1,1,1
2416_152139_000029_000000_p,partial_clean,1,1,1
2416_152139_000030_000000_p,partial_clean,1,1,1
2416_152139_000031_000000_p,partial_clean,1,1,1
2416_152139_000031_000001_p,partial_clean,1,1,1
2416_152139_000032_000000_p,partial_clean,1,1,1
2416_152139_000033_000000_p,partial_clean,1,1,1
2416_152139_000033_000001_p,partial_clean,1,1,1
2416_152139_000035_000000_p,partial_clean,1,1,1
2416_152139_000035_000002_p,partial_clean,1,1,1
2416_152139_000036_000000_p,partial_clean,1,1,1
2416_152139_000038_000001_p,partial_clean,1,1,1
2416_152139_000039_000003_p,partial_clean,1,1,1
2416_152139_000043_000000_p,partial_clean,1,1,1
2416_152139_000043_000004_p,partial_clean,1,1,1
2416_152139_000045_000001_p,partial_clean,1,1,1
2416_152139_000047_000004_p,partial_clean,1,1,1
2416_152139_000052_000000_p,partial_clean,1,1,1
2416_152139_000053_000001_p,partial_clean,1,1,1
2416_152139_000054_000000_p,partial_clean,1,1,1
2416_152139_000057_000000_p,partial_clean,1,1,1
2416_152139_000058_000000_p,partial_clean,1,1,1
2416_152139_000059_000001_p,partial_clean,1,1,1
2416_152139_000059_000003_p,partial_clean,1,1,1
2416_152139_000059_000004_p,partial_clean,1,1,1
2416_152139_000059_000005_p,partial_clean,1,1,1
2416_152139_000060_000001_p,partial_clean,1,1,1
2416_152139_000061_000002_p,partial_clean,1,1,1
2416_152139_000061_000004_p,partial_clean,1,1,1
2416_152139_000061_000007_p,partial_clean,1,1,1
2416_152139_000062_000000_p,partial_clean,1,1,1
2416_152139_000063_000001_p,partial_clean,1,1,1
2416_152139_000063_000002_p,partial_clean,1,1,1
2416_152139_000063_000005_p,partial_clean,1,1,1
2416_152139_000063_000006_p,partial_clean,1,1,1
2416_152139_000063_000009_p,partial_clean,1,1,1
2416_152139_000063_000012_p,partial_clean,1,1,1
2416_152139_000066_000003_p,partial_clean,1,1,1
2416_152139_000066_000006_p,partial_clean,1,1,1
2416_152139_000067_000001_p,partial_clean,1,1,1
2416_152139_000070_000000_p,partial_clean,1,1,1
2416_152139_000070_000001_p,partial_clean,1,1,1
2416_152139_000070_000002_p,partial_clean,1,1,1
2416_152139_000071_000000_p,partial_clean,1,1,1
2416_152139_000073_000000_p,partial_clean,1,1,1
2416_152139_000074_000001_p,partial_clean,1,1,1
2416_152139_000077_000000_p,partial_clean,1,1,1
2416_152139_000078_000000_p,partial_clean,1,1,1
2416_152139_000079_000000_p,partial_clean,1,1,1
2416_152139_000080_000001_p,partial_clean,1,1,1
2416_152139_000081_000000_p,partial_clean,1,1,1
2416_152139_000081_000001_p,partial_clean,1,1,1
2416_152139_000083_000000_p,partial_clean,1,1,1
2416_152139_000084_000003_p,partial_clean,1,1,1
2416_152139_000086_000000_p,partial_clean,1,1,1
2416_152139_000086_000001_p,partial_clean,1,1,1
2416_152139_000087_000000_p,partial_clean,1,1,1
2416_152139_000087_000001_p,partial_clean,1,1,1
2416_152139_000087_000002_p,partial_clean,1,1,1
2416_152139_000088_000001_p,partial_clean,1,1,1
2416_152139_000088_000002_p,partial_clean,1,1,1
2416_152139_000089_000002_p,partial_clean,1,1,1
2416_152139_000089_000003_p,partial_clean,1,1,1
2416_152139_000089_000004_p,partial_clean,1,1,1
2416_152139_000089_000005_p,partial_clean,1,1,1
2416_152139_000092_000000_p,partial_clean,1,1,1
2416_152139_000093_000000_p,partial_clean,1,1,1
2416_152139_000093_000001_p,partial_clean,1,1,1
2416_152139_000094_000000_p,partial_clean,1,1,1
2518_154825_000006_000000_p,partial_clean,1,1,1
2518_154825_000010_000003_p,partial_clean,1,1,1
2518_154825_000010_000004_p,partial_clean,1,1,1
2518_154825_000012_000002_p,partial_clean,1,1,1
2518_154825_000015_000000_p,partial_clean,1,1,1
2518_154825_000015_000001_p,partial_clean,1,1,1
2518_154825_000015_000002_p,partial_clean,1,1,1
2518_154825_000015_000003_p,partial_clean,1,1,1
2518_154825_000015_000005_p,partial_clean,1,1,1
2518_154825_000016_000001_p,partial_clean,1,1,1
2518_154825_000017_000000_p,partial_clean,1,1,1
2518_154825_000019_000001_p,partial_clean,1,1,1
2518_154825_000021_000000_p,partial_clean,1,1,1
2518_154825_000021_000003_p,partial_clean,1,1,1
2518_154825_000022_000000_p,partial_clean,1,1,1
2518_154825_000022_000003_p,partial_clean,1,1,1
2518_154825_000023_000000_p,partial_clean,1,1,1
2518_154825_000029_000001_p,partial_clean,1,1,1
2518_154825_000033_000000_p,partial_clean,1,1,1
2518_154826_000004_000002_p,partial_clean,1,1,1
2518_154826_000006_000001_p,partial_clean,1,1,1
2518_154826_000011_000000_p,partial_clean,1,1,1
2518_154826_000011_000001_p,partial_clean,1,1,1
2518_154826_000015_000000_p,partial_clean,1,1,1
2518_154826_000016_000000_p,partial_clean,1,1,1
2518_154826_000017_000000_p,partial_clean,1,1,1
2518_154826_000018_000000_p,partial_clean,1,1,1
2518_154826_000019_000000_p,partial_clean,1,1,1
2518_154826_000021_000000_p,partial_clean,1,1,1
2518_154826_000027_000001_p,partial_clean,1,1,1
2518_154826_000029_000000_p,partial_clean,1,1,1
2518_154826_000030_000001_p,partial_clean,1,1,1
2518_154826_000031_000000_p,partial_clean,1,1,1
2518_154826_000031_000003_p,partial_clean,1,1,1
2518_154826_000035_000001_p,partial_clean,1,1,1
2518_154826_000037_000002_p,partial_clean,1,1,1
2518_154826_000038_000000_p,partial_clean,1,1,1
2518_154826_000038_000002_p,partial_clean,1,1,1
26_495_000005_000000_p,partial_clean,1,1,1
26_495_000006_000001_p,partial_clean,1,1,1
26_495_000007_000002_p,partial_clean,1,1,1
26_495_000007_000005_p,partial_clean,1,1,1
26_495_000007_000006_p,partial_clean,1,1,1
26_495_000028_000000_p,partial_clean,1,1,1
26_495_000029_000001_p,partial_clean,1,1,1
26_495_000035_000000_p,partial_clean,1,1,1
26_495_000035_000003_p,partial_clean,1,1,1
26_495_000035_000005_p,partial_clean,1,1,1
26_495_000036_000000_p,partial_clean,1,1,1
26_495_000039_000000_p,partial_clean,1,1,1
26_495_000057_000000_p,partial_clean,1,1,1
26_495_000059_000000_p,partial_clean,1,1,1
26_495_000059_000002_p,partial_clean,1,1,1
26_495_000059_000004_p,partial_clean,1,1,1
26_495_000062_000001_p,partial_clean,1,1,1
26_496_000008_000000_p,partial_clean,1,1,1
26_496_000011_000001_p,partial_clean,1,1,1
26_496_000015_000000_p,partial_clean,1,1,1
26_496_000019_000005_p,partial_clean,1,1,1
26_496_000021_000000_p,partial_clean,1,1,1
26_496_000021_000001_p,partial_clean,1,1,1
26_496_000021_000003_p,partial_clean,1,1,1
26_496_000021_000005_p,partial_clean,1,1,1
26_496_000022_000003_p,partial_clean,1,1,1
26_496_000022_000004_p,partial_clean,1,1,1
26_496_000023_000000_p,partial_clean,1,1,1
26_496_000023_000001_p,partial_clean,1,1,1
26_496_000024_000000_p,partial_clean,1,1,1
26_496_000025_000001_p,partial_clean,1,1,1
2836_5354_000004_000000_p,partial_clean,1,1,1
2836_5354_000004_000001_p,partial_clean,1,1,1
2836_5354_000005_000001_p,partial_clean,1,1,1
2836_5354_000005_000002_p,partial_clean,1,1,1
2836_5354_000005_000004_p,partial_clean,1,1,1
2836_5354_000005_000008_p,partial_clean,1,1,1
2836_5354_000006_000001_p,partial_clean,1,1,1
2836_5354_000006_000002_p,partial_clean,1,1,1
2836_5354_000007_000000_p,partial_clean,1,1,1
2836_5354_000007_000002_p,partial_clean,1,1,1
2836_5354_000007_000003_p,partial_clean,1,1,1
2836_5354_000007_000005_p,partial_clean,1,1,1
2836_5354_000007_000008_p,partial_clean,1,1,1
2836_5354_000007_000009_p,partial_clean,1,1,1
2836_5354_000008_000000_p,partial_clean,1,1,1
2836_5354_000008_000001_p,partial_clean,1,1,1
2836_5354_000011_000000_p,partial_clean,1,1,1
2836_5354_000011_000002_p,partial_clean,1,1,1
2836_5354_000012_000001_p,partial_clean,1,1,1
2836_5354_000012_000002_p,partial_clean,1,1,1
2836_5354_000012_000004_p,partial_clean,1,1,1
2836_5354_000013_000000_p,partial_clean,1,1,1
2836_5354_000013_000001_p,partial_clean,1,1,1
2836_5354_000015_000000_p,partial_clean,1,1,1
2836_5354_000015_000001_p,partial_clean,1,1,1
2836_5354_000015_000002_p,partial_clean,1,1,1
2836_5354_000016_000000_p,partial_clean,1,1,1
2836_5354_000018_000000_p,partial_clean,1,1,1
2836_5354_000018_000002_p,partial_clean,1,1,1
2836_5354_000022_000000_p,partial_clean,1,1,1
2836_5354_000022_000001_p,partial_clean,1,1,1
2836_5354_000026_000000_p,partial_clean,1,1,1
2836_5354_000027_000000_p,partial_clean,1,1,1
2836_5354_000027_000001_p,partial_clean,1,1,1
2836_5354_000030_000000_p,partial_clean,1,1,1
2836_5354_000032_000000_p,partial_clean,1,1,1
2836_5354_000033_000000_p,partial_clean,1,1,1
2836_5354_000036_000000_p,partial_clean,1,1,1
2836_5354_000037_000000_p,partial_clean,1,1,1
2836_5354_000040_000001_p,partial_clean,1,1,1
2836_5354_000042_000000_p,partial_clean,1,1,1
2836_5354_000042_000001_p,partial_clean,1,1,1
2836_5354_000045_000001_p,partial_clean,1,1,1
2836_5354_000046_000001_p,partial_clean,1,1,1
2836_5354_000049_000001_p,partial_clean,1,1,1
2836_5354_000051_000000_p,partial_clean,1,1,1
2836_5354_000051_000001_p,partial_clean,1,1,1
2836_5354_000053_000000_p,partial_clean,1,1,1
2836_5354_000055_000000_p,partial_clean,1,1,1
2836_5354_000055_000001_p,partial_clean,1,1,1
2836_5354_000056_000000_p,partial_clean,1,1,1
2836_5354_000059_000000_p,partial_clean,1,1,1
2836_5354_000059_000001_p,partial_clean,1,1,1
2836_5354_000061_000000_p,partial_clean,1,1,1
2836_5354_000062_000001_p,partial_clean,1,1,1
2836_5354_000064_000000_p,partial_clean,1,1,1
2836_5354_000065_000001_p,partial_clean,1,1,1
2836_5354_000067_000000_p,partial_clean,1,1,1
2836_5354_000068_000000_p,partial_clean,1,1,1
2836_5354_000068_000001_p,partial_clean,1,1,1
2836_5354_000070_000001_p,partial_clean,1,1,1
2836_5354_000070_000004_p,partial_clean,1,1,1
2836_5354_000071_000002_p,partial_clean,1,1,1
2836_5354_000072_000000_p,partial_clean,1,1,1
2836_5354_000076_000000_p,partial_clean,1,1,1
2836_5354_000076_000001_p,partial_clean,1,1,1
2836_5354_000076_000002_p,partial_clean,1,1,1
2836_5354_000077_000000_p,partial_clean,1,1,1
2836_5354_000078_000001_p,partial_clean,1,1,1
2836_5355_000007_000002_p,partial_clean,1,1,1
2836_5355_000008_000000_p,partial_clean,1,1,1
2836_5355_000009_000001_p,partial_clean,1,1,1
2836_5355_000011_000000_p,partial_clean,1,1,1
2836_5355_000014_000000_p,partial_clean,1,1,1
2836_5355_000014_000001_p,partial_clean,1,1,1
2836_5355_000014_000002_p,partial_clean,1,1,1
2836_5355_000015_000000_p,partial_clean,1,1,1
2836_5355_000015_000002_p,partial_clean,1,1,1
2836_5355_000016_000000_p,partial_clean,1,1,1
2836_5355_000017_000000_p,partial_clean,1,1,1
2836_5355_000017_000002_p,partial_clean,1,1,1
2836_5355_000018_000000_p,partial_clean,1,1,1
2836_5355_000018_000002_p,partial_clean,1,1,1
2836_5355_000019_000000_p,partial_clean,1,1,1
2836_5355_000020_000001_p,partial_clean,1,1,1
2836_5355_000023_000000_p,partial_clean,1,1,1
2836_5355_000024_000000_p,partial_clean,1,1,1
2836_5355_000025_000000_p,partial_clean,1,1,1
2836_5355_000026_000000_p,partial_clean,1,1,1
2836_5355_000028_000000_p,partial_clean,1,1,1
2836_5355_000029_000000_p,partial_clean,1,1,1
2836_5355_000029_000001_p,partial_clean,1,1,1
2836_5355_000029_000002_p,partial_clean,1,1,1
2836_5355_000030_000000_p,partial_clean,1,1,1
2836_5355_000030_000001_p,partial_clean,1,1,1
2836_5355_000032_000000_p,partial_clean,1,1,1
2836_5355_000032_000001_p,partial_clean,1,1,1
2836_5355_000034_000001_p,partial_clean,1,1,1
2836_5355_000035_000000_p,partial_clean,1,1,1
2836_5355_000035_000001_p,partial_clean,1,1,1
2836_5355_000037_000001_p,partial_clean,1,1,1
2836_5355_000038_000000_p,partial_clean,1,1,1
2836_5355_000041_000001_p,partial_clean,1,1,1
2836_5355_000043_000000_p,partial_clean,1,1,1
2836_5355_000044_000000_p,partial_clean,1,1,1
2836_5355_000044_000001_p,partial_clean,1,1,1
2836_5355_000045_000000_p,partial_clean,1,1,1
2836_5355_000046_000000_p,partial_clean,1,1,1
2836_5355_000046_000001_p,partial_clean,1,1,1
2836_5355_000046_000002_p,partial_clean,1,1,1
2836_5355_000046_000003_p,partial_clean,1,1,1
2836_5355_000050_000000_p,partial_clean,1,1,1
2836_5355_000051_000000_p,partial_clean,1,1,1
2836_5355_000054_000001_p,partial_clean,1,1,1
2836_5355_000056_000000_p,partial_clean,1,1,1
2836_5355_000059_000000_p,partial_clean,1,1,1
2836_5355_000061_000001_p,partial_clean,1,1,1
2836_5355_000063_000001_p,partial_clean,1,1,1
2836_5355_000065_000001_p,partial_clean,1,1,1
2836_5355_000065_000002_p,partial_clean,1,1,1
2836_5355_000066_000000_p,partial_clean,1,1,1
2836_5355_000067_000000_p,partial_clean,1,1,1
2836_5355_000069_000000_p,partial_clean,1,1,1
2836_5355_000073_000000_p,partial_clean,1,1,1
2836_5355_000076_000001_p,partial_clean,1,1,1
2836_5355_000076_000003_p,partial_clean,1,1,1
2836_5355_000077_000000_p,partial_clean,1,1,1
2836_5355_000078_000002_p,partial_clean,1,1,1
2836_5355_000079_000002_p,partial_clean,1,1,1
2836_5355_000080_000000_p,partial_clean,1,1,1
2836_5355_000082_000000_p,partial_clean,1,1,1
2836_5355_000083_000000_p,partial_clean,1,1,1
2836_5355_000083_000004_p,partial_clean,1,1,1
2836_5355_000083_000005_p,partial_clean,1,1,1
2836_5355_000084_000000_p,partial_clean,1,1,1
2836_5355_000085_000001_p,partial_clean,1,1,1
2836_5355_000085_000002_p,partial_clean,1,1,1
2836_5355_000086_000000_p,partial_clean,1,1,1
2836_5355_000086_000001_p,partial_clean,1,1,1
2836_5355_000087_000001_p,partial_clean,1,1,1
2836_5355_000088_000000_p,partial_clean,1,1,1
2836_5355_000089_000000_p,partial_clean,1,1,1
2836_5355_000089_000001_p,partial_clean,1,1,1
2836_5355_000094_000001_p,partial_clean,1,1,1
2836_5355_000094_000003_p,partial_clean,1,1,1
2836_5355_000094_000004_p,partial_clean,1,1,1
2836_5355_000095_000001_p,partial_clean,1,1,1
2836_5355_000096_000000_p,partial_clean,1,1,1
2836_5355_000096_000001_p,partial_clean,1,1,1
2836_5355_000096_000002_p,partial_clean,1,1,1
2836_5355_000096_000003_p,partial_clean,1,1,1
2836_5355_000096_000004_p,partial_clean,1,1,1
2836_5355_000096_000006_p,partial_clean,1,1,1
2836_5355_000096_000007_p,partial_clean,1,1,1
289_121665_000049_000000_p,partial_clean,1,1,1
2910_131096_000006_000001_p,partial_clean,1,1,1
2910_131096_000006_000002_p,partial_clean,1,1,1
2910_131096_000006_000003_p,partial_clean,1,1,1
2910_131096_000007_000001_p,partial_clean,1,1,1
2910_131096_000007_000002_p,partial_clean,1,1,1
2910_131096_000007_000003_p,partial_clean,1,1,1
2910_131096_000009_000001_p,partial_clean,1,1,1
2910_131096_000009_000002_p,partial_clean,1,1,1
2910_131096_000009_000003_p,partial_clean,1,1,1
2910_131096_000009_000004_p,partial_clean,1,1,1
2910_131096_000009_000005_p,partial_clean,1,1,1
2910_131096_000010_000000_p,partial_clean,1,1,1
2910_131096_000010_000002_p,partial_clean,1,1,1
2910_131096_000013_000000_p,partial_clean,1,1,1
2910_131096_000013_000001_p,partial_clean,1,1,1
2910_131096_000013_000004_p,partial_clean,1,1,1
2910_131096_000013_000005_p,partial_clean,1,1,1
2910_131096_000013_000007_p,partial_clean,1,1,1
2910_131096_000014_000001_p,partial_clean,1,1,1
2910_131096_000014_000002_p,partial_clean,1,1,1
2910_131096_000016_000002_p,partial_clean,1,1,1
2910_131096_000016_000003_p,partial_clean,1,1,1
2910_131096_000016_000006_p,partial_clean,1,1,1
2910_131096_000017_000000_p,partial_clean,1,1,1
2910_131096_000018_000000_p,partial_clean,1,1,1
2910_131096_000018_000003_p,partial_clean,1,1,1
2910_131096_000019_000001_p,partial_clean,1,1,1
2910_131096_000019_000002_p,partial_clean,1,1,1
2910_131096_000019_000003_p,partial_clean,1,1,1
2910_131096_000020_000000_p,partial_clean,1,1,1
2910_131096_000020_000001_p,partial_clean,1,1,1
2910_131096_000020_000004_p,partial_clean,1,1,1
2910_131096_000020_000007_p,partial_clean,1,1,1
2910_131096_000021_000001_p,partial_clean,1,1,1
2910_131096_000022_000000_p,partial_clean,1,1,1
2910_131096_000022_000001_p,partial_clean,1,1,1
2910_131096_000024_000000_p,partial_clean,1,1,1
2910_131096_000024_000002_p,partial_clean,1,1,1
2910_131096_000026_000001_p,partial_clean,1,1,1
2910_131096_000026_000003_p,partial_clean,1,1,1
2910_131096_000029_000000_p,partial_clean,1,1,1
2910_131096_000030_000000_p,partial_clean,1,1,1
2910_131096_000030_000002_p,partial_clean,1,1,1
2910_131096_000031_000000_p,partial_clean,1,1,1
2910_131096_000033_000001_p,partial_clean,1,1,1
2910_131096_000036_000001_p,partial_clean,1,1,1
2910_131096_000036_000002_p,partial_clean,1,1,1
2910_131096_000039_000000_p,partial_clean,1,1,1
2910_131096_000039_000002_p,partial_clean,1,1,1
2910_131096_000040_000000_p,partial_clean,1,1,1
2910_131096_000041_000000_p,partial_clean,1,1,1
2910_131096_000047_000000_p,partial_clean,1,1,1
2910_131096_000047_000002_p,partial_clean,1,1,1
3112_9554_000001_000000_p,partial_clean,1,1,1
3112_9554_000001_000002_p,partial_clean,1,1,1
3112_9554_000002_000004_p,partial_clean,1,1,1
3112_9554_000003_000000_p,partial_clean,1,1,1
3112_9554_000003_000002_p,partial_clean,1,1,1
3112_9554_000006_000001_p,partial_clean,1,1,1
3112_9554_000006_000003_p,partial_clean,1,1,1
3112_9554_000007_000000_p,partial_clean,1,1,1
3112_9554_000010_000000_p,partial_clean,1,1,1
3112_9554_000010_000003_p,partial_clean,1,1,1
3112_9554_000010_000004_p,partial_clean,1,1,1
3112_9554_000010_000005_p,partial_clean,1,1,1
3112_9554_000010_000009_p,partial_clean,1,1,1
3112_9555_000004_000000_p,partial_clean,1,1,1
3112_9555_000005_000002_p,partial_clean,1,1,1
3112_9555_000007_000007_p,partial_clean,1,1,1
3112_9555_000009_000007_p,partial_clean,1,1,1
3112_9555_000011_000008_p,partial_clean,1,1,1
3112_9555_000011_000010_p,partial_clean,1,1,1
3112_9555_000013_000003_p,partial_clean,1,1,1
3112_9555_000013_000004_p,partial_clean,1,1,1
3112_9555_000014_000004_p,partial_clean,1,1,1
3112_9555_000014_000006_p,partial_clean,1,1,1
3112_9555_000015_000001_p,partial_clean,1,1,1
3112_9555_000015_000003_p,partial_clean,1,1,1
3112_9555_000015_000008_p,partial_clean,1,1,1
3112_9555_000017_000000_p,partial_clean,1,1,1
3112_9555_000017_000001_p,partial_clean,1,1,1
3112_9555_000017_000002_p,partial_clean,1,1,1
3112_9555_000017_000011_p,partial_clean,1,1,1
3112_9555_000017_000012_p,partial_clean,1,1,1
3112_9555_000017_000016_p,partial_clean,1,1,1
3112_9555_000020_000002_p,partial_clean,1,1,1
3112_9555_000020_000007_p,partial_clean,1,1,1
3112_9555_000020_000013_p,partial_clean,1,1,1
3112_9555_000020_000016_p,partial_clean,1,1,1
3112_9555_000021_000001_p,partial_clean,1,1,1
3112_9555_000021_000004_p,partial_clean,1,1,1
3112_9555_000021_000007_p,partial_clean,1,1,1
3112_9555_000021_000012_p,partial_clean,1,1,1
3112_9555_000021_000013_p,partial_clean,1,1,1
3112_9555_000022_000003_p,partial_clean,1,1,1
3112_9555_000022_000005_p,partial_clean,1,1,1
3112_9555_000022_000008_p,partial_clean,1,1,1
3112_9555_000023_000004_p,partial_clean,1,1,1
3112_9555_000023_000006_p,partial_clean,1,1,1
3112_9555_000025_000004_p,partial_clean,1,1,1
3112_9555_000025_000006_p,partial_clean,1,1,1
3112_9555_000026_000000_p,partial_clean,1,1,1
3112_9555_000027_000005_p,partial_clean,1,1,1
3168_173564_000001_000000_p,partial_clean,1,1,1
3168_173564_000003_000000_p,partial_clean,1,1,1
3168_173564_000003_000001_p,partial_clean,1,1,1
3168_173564_000005_000000_p,partial_clean,1,1,1
3168_173564_000007_000000_p,partial_clean,1,1,1
3168_173564_000009_000000_p,partial_clean,1,1,1
3168_173564_000010_000000_p,partial_clean,1,1,1
3168_173564_000014_000005_p,partial_clean,1,1,1
3168_173564_000015_000000_p,partial_clean,1,1,1
3168_173564_000016_000000_p,partial_clean,1,1,1
3168_173564_000016_000001_p,partial_clean,1,1,1
3168_173564_000017_000000_p,partial_clean,1,1,1
3168_173564_000017_000002_p,partial_clean,1,1,1
3168_173564_000017_000004_p,partial_clean,1,1,1
3168_173564_000018_000000_p,partial_clean,1,1,1
3168_173564_000020_000000_p,partial_clean,1,1,1
3168_173564_000020_000001_p,partial_clean,1,1,1
3168_173564_000020_000002_p,partial_clean,1,1,1
3168_173564_000021_000000_p,partial_clean,1,1,1
3168_173564_000022_000001_p,partial_clean,1,1,1
3168_173564_000023_000000_p,partial_clean,1,1,1
3168_173564_000023_000001_p,partial_clean,1,1,1
3168_173564_000024_000000_p,partial_clean,1,1,1
3168_173564_000026_000000_p,partial_clean,1,1,1
3168_173564_000028_000000_p,partial_clean,1,1,1
3168_173565_000003_000002_p,partial_clean,1,1,1
3168_173565_000003_000004_p,partial_clean,1,1,1
3168_173565_000003_000006_p,partial_clean,1,1,1
3168_173565_000003_000008_p,partial_clean,1,1,1
3168_173565_000019_000002_p,partial_clean,1,1,1
3168_173565_000019_000003_p,partial_clean,1,1,1
3168_173565_000020_000002_p,partial_clean,1,1,1
3168_173565_000020_000004_p,partial_clean,1,1,1
3168_173565_000020_000006_p,partial_clean,1,1,1
3168_173565_000021_000002_p,partial_clean,1,1,1
3168_173565_000022_000001_p,partial_clean,1,1,1
3168_173565_000022_000004_p,partial_clean,1,1,1
3168_173565_000022_000006_p,partial_clean,1,1,1
3168_173565_000023_000001_p,partial_clean,1,1,1
3168_173565_000024_000001_p,partial_clean,1,1,1
3168_173565_000024_000004_p,partial_clean,1,1,1
3168_173565_000024_000006_p,partial_clean,1,1,1
3168_173565_000027_000000_p,partial_clean,1,1,1
3168_173565_000027_000002_p,partial_clean,1,1,1
